#,id,x,y,z
1,FPZ,12.537506744570514,111.13062144622111,42.25433390592235
2,AFZ,10.32807917035402,83.82665510524755,79.65027349422951
3,FZ,9.703106742017198,57.92342831037655,91.21296701574039
4,FCZ,7.0471723988096215,17.73755603981448,98.5358143589338
5,CZ,3.8934600940866595,-20.852877873254144,97.25973570434743
6,CPZ,-3.014345173519999,-57.45197772465026,78.06533022773456
7,PZ,-6.159666860480549,-75.05001905603298,52.06681844845821
8,POZ,-9.409613782136027,-84.69627892801243,17.903454202401242
9,OZ,-12.395566610849663,-81.21284212062447,-17.602381253268675
10,FP1,-15.53222040185792,109.24030083253214,42.781281155057094
11,AF3,-30.707107416998817,87.47549608150615,63.01483601524725
12,AF7,-43.50652258793304,92.14935209914681,37.86788180692174
13,F1,-19.739856540552523,56.8140398747159,87.56562553447064
14,F3,-39.210366561011746,62.100496233643916,74.10687059920913
15,F5,-51.065010788257986,66.97669328550653,54.501935653814975
16,F7,-57.37568232977561,69.59171829760129,30.318198415387315
17,FC1,-23.37071559214342,20.242420355050385,93.56778988671385
18,FC3,-48.45435491968151,28.59884862943254,77.21982830444898
19,FC5,-63.39780417195585,37.32615575708992,51.34672045802559
20,FT7,-67.0218741248558,46.44416320956864,21.534837458256597
21,C1,-27.368037879595242,-16.280356727791684,94.40336021846592
22,C3,-57.60069568367255,-5.7466779129655094,74.1784521037938
23,C5,-70.83283935894644,6.274917403491415,42.69416900928574
24,T7,-74.30607746514957,19.247210279691785,10.718528534285468
25,A1,-70.75520036359183,-4.675007469225179,-55.73622097544339
26,CP1,-32.20246883962846,-49.09724706589439,79.94314028851535
27,CP3,-59.88811946910537,-39.754104828705394,59.41599945395606
28,CP5,-71.6860267374135,-25.319052777819266,30.47849809732275
29,TP7,-78.01660107817673,-16.73930970622473,-4.395600743066922
30,P1,-32.529996132735796,-70.28501994687586,51.18009548915891
31,P3,-53.085110360356616,-62.19113677827194,38.46131339241803
32,P5,-65.16612225431356,-47.11563902616366,16.867639166461963
33,P7,-70.16294465733719,-34.652976264802604,-4.982498844696337
34,PO3,-47.19381976453207,-71.75516582853068,7.226263231377601
35,PO7,-54.345801211780106,-57.18160224661513,-14.090952004332536
36,O1,-34.38438582952633,-72.2907573573596,-19.546241655296484
37,HL,-70.19152318838331,70.98720901164083,-16.304207771334035
38,HR,73.418473028037,73.60583109395779,-20.860841047662944
39,VUNTER,36.3431182365811,114.05167211395201,-52.286013482294464
40,VOBEN,27.803394340686104,118.81522839121557,16.815943838806035
41,FP2,34.93923330580034,101.31009458001877,36.12080547214836
42,AF4,48.157426118066795,81.78059672273352,51.92258956508356
43,AF8,56.74621138860482,82.34617245377497,30.886104402768723
44,F2,31.774417257857472,52.77359181198323,84.64729892354787
45,F4,51.53583594784283,55.675106250700615,67.06350342814191
46,F6,62.192042354802254,56.43475055390702,43.20281569351074
47,F8,65.86856505631688,57.67953058766266,18.017283126588545
48,FC2,33.892358375538535,16.680831388704277,88.43810998897243
49,FC4,57.48233008742101,17.990134049206162,66.67581721355276
50,FC6,69.21512586315612,25.181344620685067,39.225702572799285
51,FT8,70.44484409439929,31.04771568907266,9.51512454652324
52,C2,31.14921445175251,-19.498557369268852,88.6856104835547
53,C4,59.88136013154783,-15.820473852627458,62.00991349771377
54,C6,69.26059471930327,-5.254790120389515,31.03342729698106
55,T8,70.32870571289052,4.028717681324423,-2.522639467385744
56,A2,66.73148187878594,-9.88663764999555,-48.45007641782135
57,CP2,28.621923545265,-54.96410249235278,71.66677116364853
58,CP4,52.43324432501417,-51.51321496642622,44.81122091077408
59,CP6,61.13210693763368,-35.29000313315349,17.48419323326955
60,TP8,63.56355471282214,-24.829219574300893,-15.506519703407236
61,P2,17.81653040568775,-74.66488916535398,48.11375622125732
62,P4,37.8661698443622,-70.37316709301054,28.356018247323647
63,P6,49.39857339754818,-57.9096252269817,3.838961931103057
64,P8,55.0779087036386,-44.982745583361194,-19.453191433695693
65,PO4,26.937174182694193,-79.34636524354225,3.3568936286628457
66,PO8,34.68227461600015,-64.21565682398737,-21.908864753380897
67,O2,8.615992699299518,-77.28187761508535,-21.329541666499694
