#,id,x,y,z
1,FPZ,9.451424712486375,102.8751943735167,48.95733046038603
2,AFZ,9.739113312451451,77.91953774589251,84.42328427217355
3,FZ,7.629945701774801,56.32377335266211,98.01268655338191
4,FCZ,7.3549098285594425,21.428882069789125,108.17217962025066
5,CZ,4.1729127555491985,-12.470904130560683,112.31436421172678
6,CPZ,1.7867177215858874,-46.87053964633658,97.88671386066754
7,PZ,-0.12044653354303136,-63.98816353059486,80.34797191340908
8,POZ,-3.5939200334753423,-77.15570483186995,49.083850175582796
9,OZ,-5.287410874698004,-85.34386108656953,16.39849539188824
10,FP1,-19.973731897745083,99.62336610677481,47.70950831739616
11,AF3,-34.653306675408906,80.96549704996254,62.17036720011513
12,AF7,-45.39525631782961,80.10747148553777,39.05781062538233
13,F1,-17.607901613390517,55.42548864311128,93.65669232157418
14,F3,-37.66778233055667,59.273565825904306,79.49518746477794
15,F5,-49.092689458040816,60.85314212049664,59.21125939868489
16,F7,-55.48092711551656,56.582595200729386,34.16286991518683
17,FC1,-23.67170795854944,24.002176139942478,101.01371174530031
18,FC3,-47.330582503796954,28.77648258547576,84.36271195835695
19,FC5,-61.343877553828015,31.03738946499557,58.92619356409376
20,FT7,-64.21303440668709,31.57551998413261,29.397084295333393
21,C1,-27.598310608300217,-7.436285120748067,103.15565365240309
22,C3,-54.79744582721923,-2.8359391233607454,85.23298250663422
23,C5,-69.04940098047058,2.195796596345545,55.09875182937968
24,T7,-69.58792184813257,8.70341521657005,23.458316576818227
25,A1,-72.32051946443127,-14.74298000039947,-28.62941322439957
26,CP1,-29.05380505686248,-38.78638877925074,95.15801887026336
27,CP3,-55.570506849456045,-33.97793166197265,76.98629136907138
28,CP5,-67.09480733648172,-27.229678011365834,49.5307210837728
29,TP7,-68.50046353171544,-19.33769895961062,16.930427878156024
30,P1,-25.455785504645704,-60.33376352420494,79.16673137781146
31,P3,-46.46453670809577,-59.43265259556371,63.05181694161729
32,P5,-58.00695537347219,-53.43107236475491,40.20788952103441
33,P7,-61.81921205951904,-44.36614343041889,17.347980322633674
34,PO3,-39.65695989591635,-73.26451041878859,40.179920491548046
35,PO7,-48.91124975629379,-67.1760821415562,14.711503444661162
36,O1,-27.405815091445426,-82.94111687393145,13.171786636061242
37,HL,-58.73361435636067,65.4051134566751,-9.33022092739246
38,HR,68.98415401330244,54.70119742348991,-14.346440724511766
39,VUNTER,40.51912315213486,91.85538068205219,-47.57742779643604
40,VOBEN,34.98554557554858,103.42750404881279,22.039786404228735
41,FP2,40.52247023107051,99.72314141543077,45.221472110817025
42,AF4,50.00304747893196,76.33285282668648,59.7395343359035
43,AF8,58.47019778790188,76.09486042564794,38.77776525572694
44,F2,33.99246383043378,50.98774536346869,92.4069411615188
45,F4,50.7526236676792,55.75394751360255,77.28174116202536
46,F6,63.16435129946977,54.08043446979568,54.73057110797457
47,F8,67.21944650267731,48.831974157570095,31.156433125929446
48,FC2,35.88980668563916,19.82753818356268,98.31591814817361
49,FC4,58.5197474423404,23.117165471530555,80.87092460227679
50,FC6,71.1739043864253,24.448145270623996,54.564534195313335
51,FT8,72.95996821867209,22.801540630185116,26.11457823577628
52,C2,33.43188061074708,-12.388003232062843,101.32365024166461
53,C4,62.299751392708885,-8.47745092433189,79.26837801335478
54,C6,73.80172844927391,-6.6295861731950225,48.50253460627011
55,T8,74.5190124621464,-1.328045924451331,18.940176174519983
56,A2,71.35226388198032,-20.098530304798217,-39.37314532906939
57,CP2,32.602047899330586,-39.355209457560974,94.98118100151652
58,CP4,57.27383604599135,-39.86200021801669,74.55447719957974
59,CP6,66.54833614181369,-37.684398482395395,44.78069441175345
60,TP8,68.77980158464507,-36.05070314730058,11.988696157706727
61,P2,23.363421981571488,-62.558738829314805,75.68449967267948
62,P4,42.40107449082231,-63.41564785870601,58.00308586655832
63,P6,51.77326565615482,-58.87846923761937,36.75216513280627
64,P8,56.2720991921381,-50.597783134217664,12.505345993979091
65,PO4,32.67099909483535,-73.74796469400063,37.69887749810102
66,PO8,38.654821237908166,-70.87969570863943,11.926863887282167
67,O2,15.103480011197483,-83.49230860369111,12.341994158201473
