#,id,x,y,z
1,FPZ,18.132330980772366,81.66089356782273,23.51504841184309
2,AFZ,16.83205787404526,60.34405408111266,59.68692218242243
3,FZ,16.186345353232014,37.18658382120769,76.12247664373982
4,FCZ,16.261635447001282,0.8311650042942915,88.86554979772507
5,CZ,10.654128888734817,-44.53296686268101,91.34956135720256
6,CPZ,4.8744599742880865,-73.83107526574301,79.16089570677228
7,PZ,0.5838940339495622,-97.01976257562964,53.01628711645005
8,POZ,-4.964082166458461,-112.81066413997715,21.709719686510432
9,OZ,-6.963344552941578,-117.57943953984639,-13.560788630935946
10,FP1,-11.955727695083759,81.31257937282913,21.579230505279007
11,AF3,-29.285815864325244,63.71643062365362,44.14588007437652
12,AF7,-44.015073599157645,66.94637205210691,20.8263961486776
13,F1,-14.095082953465564,35.34237934280604,72.88342291906805
14,F3,-35.64233658497848,39.53989132044974,59.2497405225063
15,F5,-50.85334693512205,41.99711484754311,38.34993271552055
16,F7,-57.74509220462207,41.5209020376947,14.075217230731319
17,FC1,-18.213277174632275,2.0283670465696986,84.33141388929025
18,FC3,-46.775074218180336,7.5859897700898955,65.02106926594222
19,FC5,-62.42046485090118,11.34452479866394,39.99669576773145
20,FT7,-69.24847829597587,17.30466849173429,10.793922594739236
21,C1,-23.827135257889523,-40.79174396677911,87.5787581741438
22,C3,-57.227582287744255,-28.252833143663153,65.25018514600855
23,C5,-68.78586115766426,-16.88363825788764,35.24776182289066
24,T7,-70.90857701171066,-9.129948365490065,1.9545796281519259
25,A1,-62.336809973800015,-29.342359348199878,-64.20102312693884
26,CP1,-26.01330999183243,-67.10944018589265,76.33528304572854
27,CP3,-56.378423022785526,-57.32212959939082,59.97302531723065
28,CP5,-68.0420658241645,-45.81605464142865,25.63655218050326
29,TP7,-70.7449584672201,-36.90547526183768,-6.215219084338656
30,P1,-30.682012281688614,-92.35502884001079,52.26685324620566
31,P3,-49.67522021682173,-84.41928547795087,37.691523019106384
32,P5,-60.342078827995365,-73.50575456876578,15.412117803442769
33,P7,-66.17965470409642,-66.08186506590633,-8.554822141480479
34,PO3,-44.043383908746094,-98.28411937606657,12.78894224490611
35,PO7,-53.8897167496133,-90.86809196465106,-10.646496251789912
36,O1,-35.18937673906896,-108.0796241655303,-11.530513942465632
37,HL,-62.70532363620251,51.462954202808845,-33.240041680023225
38,HR,73.08693487454796,39.60948480246041,-36.64280493317165
39,VUNTER,38.58383275024307,78.77583392081372,-68.72195579839054
40,VOBEN,41.617250006174196,84.73679239174727,7.062599694468595
41,FP2,42.300597244015684,76.52934439029444,14.745613751175995
42,AF4,56.78860810620676,54.02771204372037,33.45185102962097
43,AF8,64.29484667855229,50.94060787404956,12.990759336699824
44,F2,39.6619446436127,31.064660113639114,69.792214871821
45,F4,59.333527325503624,30.53979653673236,51.61948063171975
46,F6,70.77800032254179,27.07721295565875,28.66988318954082
47,F8,74.2076241747672,23.3844898735122,2.9508046476053735
48,FC2,42.049288929065575,-4.474424097862197,79.62316484243962
49,FC4,66.64714692119088,-5.448461297036388,56.96669871224921
50,FC6,78.45872837575548,-4.3796166340637654,29.100042976629094
51,FT8,79.87779070163981,-4.33776844716742,-1.3460350531722725
52,C2,35.975081935008475,-43.80161324013082,84.45838866568425
53,C4,69.11821195920506,-42.482969229365224,57.899818817586784
54,C6,78.53761813207228,-37.68355081087435,25.229666683131008
55,T8,79.72847454772105,-32.252126784180106,-9.167771169554626
56,A2,71.77513966616017,-49.80451489056381,-62.22660612500178
57,CP2,32.32035437346828,-77.25295782960833,72.06208624582729
58,CP4,61.11869209139203,-75.89033052287223,48.48480067976769
59,CP6,70.9131961386086,-70.95253324694576,16.812053905497756
60,TP8,73.12920704998717,-66.12232016507801,-15.961485973015598
61,P2,23.294664964615105,-100.00087950508481,49.87765630249658
62,P4,44.32706625883375,-99.16576959246643,29.91142003662163
63,P6,57.297581430854876,-91.62720660583372,10.111848031347193
64,P8,62.02137970285196,-83.51440019924897,-15.779495493540978
65,PO4,32.936750855433615,-111.05228008304363,10.779936735361133
66,PO8,44.751692032184124,-105.44082984218156,-15.788260600220468
67,O2,16.15950325984287,-117.58695444158681,-13.690793143812549
